GEO_ID,NAME,S1901_C01_001E,S1901_C01_001M,S1901_C01_002E,S1901_C01_002M,S1901_C01_003E,S1901_C01_003M,S1901_C01_004E,S1901_C01_004M,S1901_C01_005E,S1901_C01_005M,S1901_C01_006E,S1901_C01_006M,S1901_C01_007E,S1901_C01_007M,S1901_C01_008E,S1901_C01_008M,S1901_C01_009E,S1901_C01_009M,S1901_C01_010E,S1901_C01_010M,S1901_C01_011E,S1901_C01_011M,S1901_C01_012E,S1901_C01_012M,S1901_C01_013E,S1901_C01_013M,S1901_C01_014E,S1901_C01_014M,S1901_C01_015E,S1901_C01_015M,S1901_C01_016E,S1901_C01_016M,S1901_C02_001E,S1901_C02_001M,S1901_C02_002E,S1901_C02_002M,S1901_C02_003E,S1901_C02_003M,S1901_C02_004E,S1901_C02_004M,S1901_C02_005E,S1901_C02_005M,S1901_C02_006E,S1901_C02_006M,S1901_C02_007E,S1901_C02_007M,S1901_C02_008E,S1901_C02_008M,S1901_C02_009E,S1901_C02_009M,S1901_C02_010E,S1901_C02_010M,S1901_C02_011E,S1901_C02_011M,S1901_C02_012E,S1901_C02_012M,S1901_C02_013E,S1901_C02_013M,S1901_C02_014E,S1901_C02_014M,S1901_C02_015E,S1901_C02_015M,S1901_C02_016E,S1901_C02_016M,S1901_C03_001E,S1901_C03_001M,S1901_C03_002E,S1901_C03_002M,S1901_C03_003E,S1901_C03_003M,S1901_C03_004E,S1901_C03_004M,S1901_C03_005E,S1901_C03_005M,S1901_C03_006E,S1901_C03_006M,S1901_C03_007E,S1901_C03_007M,S1901_C03_008E,S1901_C03_008M,S1901_C03_009E,S1901_C03_009M,S1901_C03_010E,S1901_C03_010M,S1901_C03_011E,S1901_C03_011M,S1901_C03_012E,S1901_C03_012M,S1901_C03_013E,S1901_C03_013M,S1901_C03_014E,S1901_C03_014M,S1901_C03_015E,S1901_C03_015M,S1901_C03_016E,S1901_C03_016M,S1901_C04_001E,S1901_C04_001M,S1901_C04_002E,S1901_C04_002M,S1901_C04_003E,S1901_C04_003M,S1901_C04_004E,S1901_C04_004M,S1901_C04_005E,S1901_C04_005M,S1901_C04_006E,S1901_C04_006M,S1901_C04_007E,S1901_C04_007M,S1901_C04_008E,S1901_C04_008M,S1901_C04_009E,S1901_C04_009M,S1901_C04_010E,S1901_C04_010M,S1901_C04_011E,S1901_C04_011M,S1901_C04_012E,S1901_C04_012M,S1901_C04_013E,S1901_C04_013M,S1901_C04_014E,S1901_C04_014M,S1901_C04_015E,S1901_C04_015M,S1901_C04_016E,S1901_C04_016M
8600000US07932,ZCTA5 07932,3992,212,3.1,2,2.5,3,5.4,2.2,6.4,3.2,3.4,1.8,10.6,2.7,10.6,3.3,20.5,3.5,12.4,3.6,25.1,3.9,127273,15303,162114,14814,29.9,(X),(X),(X),(X),(X),2636,235,1.6,1.7,0.5,0.7,0.5,0.8,0.8,1,1.6,1.5,7.9,3.2,14,4.6,23.1,4.4,16,4.8,33.9,5.7,149808,8707,200718,21970,(X),(X),26.6,(X),(X),(X),2207,222,0,1.6,0.6,0.9,0.6,1,0.3,0.5,1.4,1.6,7.9,3.4,13.6,4.5,19.3,4.9,16.4,5.3,40,6.1,165275,22402,N,N,(X),(X),(X),(X),(X),(X),1356,224,5.9,4.4,6.3,8.6,15,6.1,17.2,9.2,6.8,4.1,15.9,5.4,4.1,3.8,15.3,6.2,6.1,4.6,7.3,4.8,47321,20946,85660,21456,(X),(X),(X),(X),35.5,(X)
8600000US07933,ZCTA5 07933,1116,126,0,3.1,2.7,3.1,5.4,6.7,6.5,5.3,6.6,5.5,5.6,4.3,4.8,3.8,22,8.4,11.5,5.9,34.9,9.5,138929,26646,196586,39297,25.8,(X),(X),(X),(X),(X),830,118,0,4.1,3.6,4.2,8.9,10.2,1.6,2.5,1.6,2.7,0,4.1,2.5,2.9,20.7,9.6,16.1,7.7,44.9,11.1,169167,47417,235609,46540,(X),(X),26.4,(X),(X),(X),707,131,0,4.8,1.7,2.6,6.5,10.3,0,4.8,1.8,3.1,0,4.8,3,3.4,20.8,10.6,15.4,8.2,50.8,12.8,213646,83704,N,N,(X),(X),(X),(X),(X),(X),286,99,0,11.5,0,11.5,4.9,8.1,11.2,11.9,21.3,17.6,21.7,16.2,11.5,13,25.9,17.1,3.5,5.3,0,11.5,60441,20409,73084,13816,(X),(X),(X),(X),24.1,(X)
8600000US07934,ZCTA5 07934,516,73,8.3,6.1,0.8,1.3,6.2,4.8,0,6.6,5.4,6.9,10.9,7.4,6.6,4.1,13,5.9,13.4,5.7,35.5,8.4,141667,37682,200117,36655,52.1,(X),(X),(X),(X),(X),400,67,3.3,3.3,1,1.6,1.8,2.5,0,8.4,0,8.4,12.5,9.4,7.5,5.1,15.3,7.3,16.3,7.2,42.5,10.6,161500,45864,233026,36801,(X),(X),47.3,(X),(X),(X),317,70,0,10.4,0,10.4,0,10.4,0,10.4,0,10.4,0.9,2.3,9.5,6.1,19.2,9.2,18,8.3,52.4,10.3,213958,83842,N,N,(X),(X),(X),(X),(X),(X),116,56,25.9,22.1,0,25.6,21.6,17.4,0,25.6,24.1,28.7,5.2,7,3.4,5.8,5.2,8.7,7.8,9.9,6.9,8.4,35326,23608,71171,41296,(X),(X),(X),(X),69,(X)
8600000US07935,ZCTA5 07935,141,66,0,21.8,0,21.8,0,21.8,0,21.8,0,21.8,41.1,30.3,0,21.8,7.1,11.6,14.2,17.8,37.6,34.2,183125,174983,265823,180300,26.2,(X),(X),(X),(X),(X),83,63,0,32.9,0,32.9,0,32.9,0,32.9,0,32.9,24.1,34.6,0,32.9,0,32.9,12,23.8,63.9,43.6,"250,000+",***,383729,230037,(X),(X),31.3,(X),(X),(X),65,63,0,38.2,0,38.2,0,38.2,0,38.2,0,38.2,12.3,22.2,0,38.2,0,38.2,15.4,33.4,72.3,42.9,"250,000+",***,N,N,(X),(X),(X),(X),(X),(X),58,40,0,40.4,0,40.4,0,40.4,0,40.4,0,40.4,65.5,37.4,0,40.4,17.2,25.3,17.2,31.4,0,40.4,-,**,97095,40444,(X),(X),(X),(X),19,(X)
8600000US07936,ZCTA5 07936,3771,194,1.5,1.4,3.1,2.8,2.9,1.6,3.1,1.8,3.8,1.7,11.2,3.4,9.2,3,21.6,4.9,17.1,4.4,26.4,4.5,136016,19661,163477,15924,34.5,(X),(X),(X),(X),(X),3076,166,1,1.3,0.7,0.8,1.5,1.4,2,1.5,3.1,1.8,7.9,2.9,11.4,3.8,24.2,5.6,18.6,5.1,29.6,5.4,148516,10663,180346,18813,(X),(X),34.6,(X),(X),(X),2546,194,0.7,1.1,0.4,0.6,1,1,2,1.8,3.1,2,7.3,3,9.2,3.7,24,6.1,18.3,5.4,34,6.7,163667,21829,N,N,(X),(X),(X),(X),(X),(X),695,182,3.9,4.6,13.5,14,9.1,6.5,8.6,6.2,7.1,6.7,25.5,12.8,4.5,3.6,8.3,6,9.9,7.5,9.6,7.3,55547,15552,84071,21490,(X),(X),(X),(X),27.8,(X)
8600000US07939,ZCTA5 07939,43,33,0,46.9,0,46.9,34.9,48.3,0,46.9,30.2,44,34.9,48.2,0,46.9,0,46.9,0,46.9,0,46.9,41250,28664,37807,16320,30.2,(X),(X),(X),(X),(X),0,12,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,(X),(X),-,(X),(X),(X),0,12,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,(X),(X),(X),(X),(X),(X),43,33,0,46.9,0,46.9,34.9,48.3,0,46.9,30.2,44,34.9,48.2,0,46.9,0,46.9,0,46.9,0,46.9,41250,28664,37807,16320,(X),(X),(X),(X),30.2,(X)
8600000US07940,ZCTA5 07940,5589,209,3.4,1.3,1.1,0.7,3.5,1.3,3.4,1.2,6.5,2.4,9.8,2.5,9.3,2.6,14.1,3.1,12.3,2,36.6,2.9,146620,10558,210784,12429,32.6,(X),(X),(X),(X),(X),3828,157,1.5,1,0.2,0.2,1.7,1.1,1.7,0.9,4.8,2.4,6.4,2.3,6.5,2.3,15,4,14.8,2.7,47.4,3.8,185313,17532,258840,16496,(X),(X),31.7,(X),(X),(X),3170,174,0.7,0.7,0,1.1,0.9,0.8,0.9,0.7,4.4,2.6,3.3,1.3,5.1,2.3,14.3,4.2,15,2.8,55.3,4.4,222813,18178,N,N,(X),(X),(X),(X),(X),(X),1761,219,8,4.3,3.3,2.2,7.4,3.7,7.2,3.6,11.6,6.1,18,5.6,15.7,6.7,11.7,4.2,6.5,2.7,10.6,3.5,64299,13028,98645,14588,(X),(X),(X),(X),33.6,(X)
8600000US07945,ZCTA5 07945,3109,158,2.4,1.6,1.7,1.8,2.3,1.3,2.3,1.1,4.2,2.2,5.6,1.9,7.5,2.8,18,3.6,9.2,2.6,46.8,5.1,183352,27201,264110,28688,37.7,(X),(X),(X),(X),(X),2599,130,2.2,1.8,0,1.3,0.3,0.4,0.9,0.8,1.6,1.4,4.9,1.9,5.1,1.9,19,4.1,11,3.1,55,5.7,215924,22234,302865,32968,(X),(X),34.8,(X),(X),(X),2426,125,2.3,1.9,0,1.4,0.3,0.5,1,0.9,1.7,1.5,4.2,2,4.4,1.9,18.3,4.3,11,3.1,56.8,6.1,218667,22180,N,N,(X),(X),(X),(X),(X),(X),510,118,3.5,3.9,10.2,10.6,12.4,7.6,9.4,7,17.6,11.2,9.4,6.1,19.6,14,14.1,7.4,0,6.6,3.7,4.5,42039,17640,63642,15861,(X),(X),(X),(X),50,(X)
8600000US07946,ZCTA5 07946,1110,102,0,3.1,0,3.1,1.8,2.9,3.2,2.8,2.3,2.3,8,3.5,9.6,5.2,21.4,7,11.7,6.1,42,7.9,168214,41277,218505,24667,24.9,(X),(X),(X),(X),(X),937,102,0,3.7,0,3.7,0,3.7,1.3,1.9,0,3.7,7.3,3.4,9,5.4,24.7,8,12.3,7,45.6,8.7,192538,41500,238296,28339,(X),(X),22.2,(X),(X),(X),856,111,0,4,0,4,0,4,1.4,2.1,0,4,4.9,3.6,7.9,5.6,24.3,8.5,12.5,7.7,48.9,10,196250,23891,N,N,(X),(X),(X),(X),(X),(X),173,72,0,18.2,0,18.2,11.6,17,13.3,14.4,15,14.3,12.1,10.9,13.3,11.9,3.5,5.5,8.7,10.4,22.5,19.3,71042,32795,111053,42475,(X),(X),(X),(X),34.1,(X)
8600000US07950,ZCTA5 07950,7147,264,1.9,1,1.1,0.7,2.2,1,2.9,1.6,8.5,2.1,9.2,2.1,11.1,1.9,22.6,3,16,2.6,24.5,3,127226,5237,152739,8922,26.1,(X),(X),(X),(X),(X),5046,247,1.3,1.1,0,0.7,0.1,0.2,2.5,2,3.1,1.3,7.2,2.3,10.1,2.5,24.2,3.5,19.1,3.2,32.4,4,154898,12065,180648,11245,(X),(X),27.1,(X),(X),(X),4364,264,0.7,0.6,0,0.8,0.1,0.2,1.4,1,3.3,1.5,6.4,2.1,8.8,2.4,24.1,3.9,19,3.5,36.2,4.4,165263,14238,N,N,(X),(X),(X),(X),(X),(X),2101,284,3.2,2.4,3.7,2.3,7.4,3.5,4,2.4,21.8,6.4,13.8,4.5,14.9,5.2,18.5,6.4,8.7,4,4,2.4,68456,15261,81700,8311,(X),(X),(X),(X),23.5,(X)
8600000US07960,ZCTA5 07960,18047,560,3.6,1.1,2,1,4.3,1.1,3.3,1.1,6.4,1.5,11.6,1.8,9.4,1.6,16.6,2,14.8,2.2,27.8,2,125744,8269,173824,8717,29,(X),(X),(X),(X),(X),10833,349,1,0.7,1,0.7,2.7,1.2,3.3,1.5,7.7,2.2,6.9,1.7,7.5,1.7,14.4,2.6,17.8,2.9,37.7,2.8,160770,6667,213175,11425,(X),(X),31.7,(X),(X),(X),8981,379,0.3,0.2,0.7,0.6,0.8,0.6,1.2,1,7.6,2.4,6.2,1.7,5.9,1.8,15,2.9,19.6,3.4,42.5,3.2,178363,10363,N,N,(X),(X),(X),(X),(X),(X),7214,543,7.7,2.6,3.8,2.3,6.8,2.5,3.6,1.5,4.5,1.6,18.4,3.5,13.1,3.1,19.9,3.5,10.6,2.8,11.6,2.7,82813,6706,111982,11024,(X),(X),(X),(X),24.8,(X)
8600000US07961,ZCTA5 07961,0,12,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),0,12,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,(X),(X),-,(X),(X),(X),0,12,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,(X),(X),(X),(X),(X),(X),0,12,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,(X),(X),(X),(X),-,(X)
8600000US07970,ZCTA5 07970,57,58,0,40.8,0,40.8,0,40.8,0,40.8,0,40.8,0,40.8,0,40.8,29.8,60.5,0,40.8,70.2,60.5,243219,153219,212177,62313,70.2,(X),(X),(X),(X),(X),57,58,0,40.8,0,40.8,0,40.8,0,40.8,0,40.8,0,40.8,0,40.8,29.8,60.5,0,40.8,70.2,60.5,243219,153219,212177,62313,(X),(X),70.2,(X),(X),(X),57,58,0,40.8,0,40.8,0,40.8,0,40.8,0,40.8,0,40.8,0,40.8,29.8,60.5,0,40.8,70.2,60.5,243219,153219,N,N,(X),(X),(X),(X),(X),(X),0,12,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,(X),(X),(X),(X),-,(X)
8600000US07974,ZCTA5 07974,4134,184,2.4,2.1,2.2,1.7,4.6,1.9,2.2,1.4,3,1.4,6.6,2.2,10.4,2.9,17.8,3.5,16,3.7,34.7,4.3,154655,12984,199634,19616,29.7,(X),(X),(X),(X),(X),3217,169,0.9,1.1,1.1,1.7,1.1,1.2,0.9,1,1.8,1.2,5.6,2.4,10,3.6,17.3,3.9,19.1,4.8,42.2,5.3,176497,10943,230649,23053,(X),(X),30,(X),(X),(X),2939,171,0.5,0.9,1.2,1.9,1.2,1.3,0.5,0.7,1.8,1.3,5.5,2.6,8.8,3.5,15.3,4.2,20.5,5.2,44.7,5.7,181339,15573,N,N,(X),(X),(X),(X),(X),(X),917,171,7.6,8,6.1,4.9,17.2,7.8,6.9,4.7,8,4.8,10,7.2,12.8,6.3,17.8,8.5,5,4.8,8.6,5.2,54848,24292,84225,14675,(X),(X),(X),(X),28.6,(X)
8600000US07976,ZCTA5 07976,302,92,0,10.9,0,10.9,0,10.9,0,10.9,25.5,19.8,6,6.8,22.5,18.6,16.9,13.4,0,10.9,29.1,20.8,94432,32327,156516,62922,49,(X),(X),(X),(X),(X),253,81,0,12.9,0,12.9,0,12.9,0,12.9,30.4,22.6,3.2,4.9,11.5,8.2,20.2,15.4,0,12.9,34.8,22.4,109236,52026,170978,70028,(X),(X),54.5,(X),(X),(X),200,81,0,16,0,16,0,16,0,16,26.5,26.9,4,6.4,0,16,25.5,20.2,0,16,44,27,-,**,N,N,(X),(X),(X),(X),(X),(X),49,65,0,44,0,44,0,44,0,44,0,44,20.4,47.4,79.6,47.4,0,44,0,44,0,44,-,**,N,N,(X),(X),(X),(X),20.4,(X)
8600000US07977,ZCTA5 07977,231,85,0,14,0,14,10.8,12.7,14.7,20.3,6.1,6.6,2.2,3.5,17.3,15.6,15.6,10.7,5.6,6.8,27.7,17.6,87188,51419,157217,70285,61.9,(X),(X),(X),(X),(X),204,82,0,15.7,0,15.7,12.3,14.2,16.7,22.6,0,15.7,2.5,4,17.2,17.2,13.7,10.6,6.4,7.8,31.4,20.2,101875,54768,168367,82730,(X),(X),63.2,(X),(X),(X),132,53,0,23,0,23,0,23,0,23,0,23,0,23,26.5,24.6,21.2,16.1,6.1,9.7,46.2,24.3,155938,155037,N,N,(X),(X),(X),(X),(X),(X),27,20,0,59.2,0,59.2,0,59.2,0,59.2,51.9,39.2,0,59.2,18.5,25.7,29.6,37.2,0,59.2,0,59.2,-,**,72974,31738,(X),(X),(X),(X),51.9,(X)
8600000US07979,ZCTA5 07979,205,92,0,15.6,0,15.6,0,15.6,11.7,19.2,0,15.6,0,15.6,0,15.6,60,22.2,13.2,18.2,15.1,23.3,135028,23719,138480,39789,37.6,(X),(X),(X),(X),(X),149,86,0,20.8,0,20.8,0,20.8,16.1,25.7,0,20.8,0,20.8,0,20.8,69.1,23,14.8,24.1,0,20.8,119646,34264,117713,35209,(X),(X),51.7,(X),(X),(X),125,82,0,24.1,0,24.1,0,24.1,0,24.1,0,24.1,0,24.1,0,24.1,82.4,26.5,17.6,26.5,0,24.1,135250,33107,N,N,(X),(X),(X),(X),(X),(X),56,59,0,41.1,0,41.1,0,41.1,0,41.1,0,41.1,0,41.1,0,41.1,35.7,52.9,8.9,26.2,55.4,53.4,237742,190132,193736,54417,(X),(X),(X),(X),0,(X)
8600000US07980,ZCTA5 07980,905,143,3.2,3.6,0.9,1.4,10.8,10,3.2,2.7,3.3,4,7.7,8.5,6.2,4.8,28.6,14.4,10.5,6.1,25.5,11.6,122656,16557,167482,42984,24.9,(X),(X),(X),(X),(X),719,152,2.1,3.2,0,4.7,0,4.7,1.7,2.9,1.8,3.3,8.3,10.4,4.7,5.3,36,17,13.2,7.7,32.1,14.3,145107,33385,203030,43713,(X),(X),22.3,(X),(X),(X),675,149,2.2,3.4,0,5,0,5,1.8,3.1,1.9,3.5,8.9,11,5,5.5,33.2,18,12.7,8.3,34.2,15.3,131219,50649,N,N,(X),(X),(X),(X),(X),(X),186,104,7.5,12.3,4.3,8.4,52.7,24.9,9.1,9.7,9.1,16.4,5.4,10.1,11.8,11.5,0,17.1,0,17.1,0,17.1,19867,7235,30070,7962,(X),(X),(X),(X),34.9,(X)
8600000US07981,ZCTA5 07981,3558,156,1.8,1.1,0.8,0.7,4.1,1.8,5.6,2.7,6.3,2.3,12.6,3,10.3,2.7,20.9,3.9,15.5,3.3,22.1,3.9,118897,14174,148402,10467,35.6,(X),(X),(X),(X),(X),2396,144,0,1.4,0.8,0.8,2,1.4,1.9,1.5,3.4,1.8,10,2.9,8.4,2.8,23.7,4.5,19.7,4.1,30.1,5.3,146818,12606,181133,14940,(X),(X),34.5,(X),(X),(X),2021,155,0,1.7,0.5,0.8,1.6,1.5,1.5,1.4,4,2.2,6.5,2.6,7.9,2.8,22.8,4.5,21.2,4.8,33.8,5.9,160223,12884,N,N,(X),(X),(X),(X),(X),(X),1162,191,5.6,3.3,0.7,1.1,8.3,4.3,13.3,7.3,12.2,6.4,20.1,7.1,13.1,5.4,15.1,6,7.4,5.7,4.1,2.5,61196,14145,78771,13871,(X),(X),(X),(X),36.9,(X)
8600000US08001,ZCTA5 08001,326,74,10.1,11.8,0,10.2,0,10.2,9.8,12.5,11.3,12.5,26.7,15.2,6.4,6.1,13.5,11.5,17.5,15.1,4.6,5.5,71111,17034,87843,20675,13.5,(X),(X),(X),(X),(X),192,59,0,16.6,0,16.6,0,16.6,0,16.6,10.4,10.6,25,17.9,4.2,6.7,22.9,18.4,29.7,23.8,7.8,9.2,116250,55049,119591,22725,(X),(X),22.9,(X),(X),(X),171,62,0,18.4,0,18.4,0,18.4,0,18.4,4.1,6.2,28.1,20.8,0,18.4,25.7,20.7,33.3,25.2,8.8,10.3,121875,60020,N,N,(X),(X),(X),(X),(X),(X),134,68,24.6,26.1,0,22.7,0,22.7,23.9,29.5,16.4,27.6,29.1,23.6,6,10.3,0,22.7,0,22.7,0,22.7,37727,13052,40741,15041,(X),(X),(X),(X),0,(X)
8600000US08002,ZCTA5 08002,8956,294,4.3,1.5,2.7,1.1,8.8,2,6.3,2,8.6,2.2,15,3.1,12.4,2.6,20.9,3.1,11.5,2.3,9.5,2.4,82285,5913,107821,10149,34.2,(X),(X),(X),(X),(X),5750,312,1.4,1.2,1.7,1.4,6.2,2.2,4.7,2.2,5.1,2.2,13.2,4.1,13,3.1,26,3.9,16.4,3.5,12.2,3.4,113366,9861,131854,15311,(X),(X),39.5,(X),(X),(X),4593,269,0.7,0.8,1,0.9,2.7,1.8,3.2,2.1,5.1,2.3,14.4,4.8,12.7,3.6,26.8,4.5,18.7,3.8,14.7,4.2,125129,9923,N,N,(X),(X),(X),(X),(X),(X),3206,348,9.4,4.1,4.4,2.1,14.2,4.2,9,3.5,14.6,3.7,18.6,5.6,11.1,3.9,11.9,4.3,2,1.7,4.7,3,48080,7365,63481,8331,(X),(X),(X),(X),24.4,(X)
8600000US08003,ZCTA5 08003,10870,239,2.5,0.9,0.9,0.6,4.1,1.2,4.7,1.4,4.9,1.3,10,1.9,8.9,1.7,19.7,2.8,17,2.5,27.3,2.8,133946,6086,166181,9463,32.1,(X),(X),(X),(X),(X),8516,236,0.9,0.6,0.2,0.2,2.1,1,1.4,0.8,3.6,1.4,8.1,2.1,8.8,1.9,22.3,3.2,19.5,2.9,33.2,3.4,156630,8659,191214,11517,(X),(X),33.4,(X),(X),(X),7494,277,0.4,0.5,0.2,0.2,0.9,0.8,1.4,0.9,2.5,1.1,7.8,2,8.2,1.9,22.5,3.4,20.8,3.2,35.4,3.3,165511,8137,N,N,(X),(X),(X),(X),(X),(X),2354,256,8.3,3.3,3.8,2.5,11.9,4.4,16.1,5.6,11.6,5.2,14.8,5.4,8.9,4,11.7,4.2,8.4,3.7,4.6,3,45789,15146,73495,11413,(X),(X),(X),(X),26.9,(X)
8600000US08004,ZCTA5 08004,4029,237,2.9,1.7,0.8,0.9,6.3,3.2,4.1,1.7,8.4,2.4,15.3,3.9,13.6,3.6,29.3,4.9,9.9,2.9,9.4,3.7,96176,10163,111683,11553,39,(X),(X),(X),(X),(X),3040,224,1.3,1.5,0,1.1,3.7,2.6,4,3.1,8.6,3.1,11,3.6,14.7,4.1,33.2,5.6,11.4,3.3,12,4.9,108365,3627,122274,12516,(X),(X),40.9,(X),(X),(X),2575,256,0,1.3,0,1.3,1.9,1.6,3.7,3.3,6.5,2.7,9.8,3.6,15.7,5,38.6,5.5,13.1,3.8,10.7,4.1,112316,8941,N,N,(X),(X),(X),(X),(X),(X),989,201,7.6,4.8,3.2,3.7,14.4,9.8,10,5.5,9.1,5.8,24.5,8.9,9.7,5.5,15.5,7.9,4.8,4.7,1.3,2.2,55208,9995,75230,25818,(X),(X),(X),(X),31.6,(X)
8600000US08005,ZCTA5 08005,9357,289,3,1.3,2.4,0.9,8.6,2.2,7.3,1.9,12.4,2.7,17.1,2.7,16.7,2.4,18.7,2.8,7.6,1.9,6.3,1.7,73914,3720,89600,4484,35,(X),(X),(X),(X),(X),6964,216,2.5,1.3,0.7,0.6,6.2,2.4,6.1,2,9.9,2.9,17.3,3,19.1,3,20.9,3.4,9.2,2.3,8,2.2,84000,4744,100794,6208,(X),(X),35.2,(X),(X),(X),5714,312,1.7,1.1,0.6,0.6,5.6,2.5,5.4,2.1,7.5,2.5,16.9,3.2,20.2,3.4,22.6,3.3,10.6,2.6,8.9,2.6,90890,4150,N,N,(X),(X),(X),(X),(X),(X),2393,323,5.1,4,7.3,3.3,15.7,6.3,13.7,5.2,17.1,6.1,18.1,6.3,9.4,3.8,10.1,5,2.2,2.4,1.5,2,41672,8769,54266,7066,(X),(X),(X),(X),33.9,(X)
8600000US08006,ZCTA5 08006,177,46,1.7,2.2,4,5.6,5.6,5.8,10.7,8.2,10.2,7.2,19.2,11.9,14.1,9.2,11.3,7.2,6.8,4.2,16.4,9.8,74479,15908,108800,25721,44.6,(X),(X),(X),(X),(X),120,34,0,24.9,0,24.9,5,7.3,1.7,2,11.7,9.3,20.8,14.4,12.5,9.7,14.2,9.6,10,6.5,24.2,14.3,90000,64535,139395,37357,(X),(X),51.7,(X),(X),(X),118,34,0,25.2,0,25.2,5.1,7.4,1.7,2,11.9,9.5,21.2,14.6,12.7,10,14.4,9.7,10.2,6.6,22.9,14.5,89375,56678,N,N,(X),(X),(X),(X),(X),(X),57,27,5.3,7.3,12.3,16.6,7,10.3,29.8,23.8,7,8.5,15.8,17.8,17.5,18.1,5.3,7,0,40.8,0,40.8,-,**,44389,12038,(X),(X),(X),(X),29.8,(X)
8600000US08007,ZCTA5 08007,2120,156,2.6,2,2.6,2.6,10.3,6.5,10.2,5.9,14.5,5.4,9.5,4.1,16.5,5.5,18.3,6.3,9.7,4.5,5.7,3.8,75417,14462,83808,9535,27.5,(X),(X),(X),(X),(X),1199,130,0.7,1.1,0,2.9,10.7,10.9,1.9,3.1,6.6,4.3,12.3,5.3,17.8,7.4,26.3,8.6,13.7,7.7,10.1,6.7,100074,21866,109168,16819,(X),(X),34.8,(X),(X),(X),926,127,0.9,1.4,0,3.7,0,3.7,2.5,3.9,8.5,5.7,8.5,4.7,17.3,8.2,31.5,9,17.7,9.4,13.1,8.4,119706,14791,N,N,(X),(X),(X),(X),(X),(X),921,196,5.1,4.4,6.1,6.2,14.3,8.4,16.5,10.6,24.9,10.8,5.9,5.2,14.7,8,8,11.1,4.6,4.1,0,3.7,40437,7117,50466,9376,(X),(X),(X),(X),13.5,(X)
8600000US08008,ZCTA5 08008,3510,137,6.6,2.4,1.9,0.8,5.7,1.5,5.3,1.6,7.4,1.2,14.1,2,15.3,3,18.6,2.8,9.1,1.7,16,2.3,87960,4327,133367,9695,38.1,(X),(X),(X),(X),(X),2236,109,3.6,2.6,0.8,0.6,2.5,1,2.6,1.2,4.8,1.3,12.7,2.2,17.9,3.8,21.8,3.8,12.8,2.1,20.4,3.2,106741,6334,157694,11408,(X),(X),39.3,(X),(X),(X),2045,102,3.5,2.8,0.4,0.4,2,1,2.2,0.9,5.1,1.4,13.2,2.4,18,4.2,20.7,4.1,12.9,2.2,22,3.5,107014,8394,N,N,(X),(X),(X),(X),(X),(X),1274,145,11.9,5.1,4.4,2,11.4,3.2,10.5,3.5,11.1,2.6,16.7,3.7,10.5,3.7,13,4.6,2.3,1.5,8.2,2.6,50900,9577,89565,14279,(X),(X),(X),(X),36,(X)
8600000US08009,ZCTA5 08009,4988,264,2.1,1.4,3.2,1.9,9.6,3.4,5.4,2.7,9.9,3.6,14.2,3.4,13.6,3.7,21.4,3.8,14,3,6.6,2.2,90921,12259,98847,7334,33.8,(X),(X),(X),(X),(X),3097,228,0.9,1.1,0.3,0.4,4,2.7,4.3,2.8,9,4.5,13.1,3.9,13.8,4.4,26.3,5.4,19.9,4.1,8.4,3.2,106152,7264,115039,8943,(X),(X),39.4,(X),(X),(X),2328,228,1.2,1.5,0,1.5,1.3,1.5,3.4,3.1,4.8,2.7,13.4,4.4,12.7,4.7,29.4,6.1,25,5.7,8.9,3.9,111047,7704,N,N,(X),(X),(X),(X),(X),(X),1891,283,4.1,3.2,8.1,5.1,19.4,8,7.9,5.3,12.2,5.6,17.3,7.1,13,7.1,10.5,5.3,4.4,4,3,2.8,48018,12841,67351,12736,(X),(X),(X),(X),24,(X)
8600000US08010,ZCTA5 08010,4343,182,6.1,2.8,2.5,1.9,7.7,2.8,7,2.6,14.2,3.9,17.6,4.4,16.9,4.9,17.1,2.9,7.5,3.2,3.4,1.5,64525,10125,81443,8052,28.1,(X),(X),(X),(X),(X),2812,186,2.3,1.5,2.8,2.8,5.7,2.9,4.7,3,13,5,16.2,5.7,18.6,5.7,22.6,4.8,10.4,4.6,3.6,1.7,83900,9916,92128,10856,(X),(X),29.8,(X),(X),(X),1734,222,0,2,1,1.2,1.9,2,1.8,1.9,8,4.8,10.3,4.6,26.5,8.2,33.4,7.1,12.4,5.5,4.7,2.2,100804,7910,N,N,(X),(X),(X),(X),(X),(X),1531,234,14.6,7.7,1.8,2.2,11,6,12.9,5.6,16.9,6.9,19.4,6.9,12.5,8.6,6.9,3.2,1,1.6,3,3.1,43372,6533,58816,12063,(X),(X),(X),(X),23.4,(X)
